date,store_id,sku,category,units_sold,inventory_level,units_ordered,price,promotion,weather,is_holiday
2024-05-25,S04,SKU014,Snacks,8,24,41,8.11,0,Cold,0
2024-05-25,S04,SKU011,Beverages,12,13,35,14.48,0,Cloudy,0
2024-05-25,S04,SKU020,Household,12,20,15,11.2,1,Rainy,0
2024-05-25,S04,SKU017,Beverages,3,36,0,2.43,1,Cold,0
2024-05-25,S05,SKU014,Household,13,26,16,13.36,0,Cloudy,0
2024-05-25,S05,SKU017,Frozen,6,49,0,7.72,0,Cloudy,1
2024-05-25,S05,SKU005,Snacks,6,47,0,17.33,0,Cold,0
2024-05-25,S05,SKU016,Beverages,4,47,0,3.61,0,Cloudy,0
2024-05-25,S05,SKU019,Household,2,42,0,16.58,0,Sunny,0
2024-05-25,S05,SKU009,Snacks,3,47,0,9.33,0,Rainy,0
2024-05-26,S01,SKU017,Beverages,10,20,40,9.49,0,Sunny,0
2024-05-26,S01,SKU002,Snacks,6,26,29,15.45,0,Cold,0
2024-05-26,S01,SKU015,Beverages,5,21,47,3.72,0,Cold,0
2024-05-26,S01,SKU006,Frozen,6,35,0,8.49,0,Rainy,0
2024-05-26,S01,SKU008,Beverages,9,40,0,6.62,1,Cloudy,0
2024-05-26,S01,SKU003,Snacks,2,47,0,8.48,0,Rainy,0
2024-05-26,S02,SKU004,Snacks,7,33,0,18.92,0,Cold,1
2024-05-26,S02,SKU010,Household,10,11,11,10.7,0,Hot,0
2024-05-26,S02,SKU019,Dairy,9,25,16,1.35,0,Hot,0
2024-05-26,S02,SKU016,Household,9,45,0,10.97,0,Cloudy,0
2024-05-26,S02,SKU018,Beverages,6,42,0,9.46,0,Cloudy,0
2024-05-26,S02,SKU005,Household,9,39,0,5.1,0,Cold,0
2024-05-26,S03,SKU002,Dairy,6,31,0,8.43,0,Hot,0
2024-05-26,S03,SKU012,Dairy,4,18,30,0.88,0,Sunny,0
2024-05-26,S03,SKU001,Snacks,6,25,15,15.16,0,Cold,0
2024-05-26,S03,SKU015,Beverages,7,35,0,7.73,0,Cloudy,0
2024-05-26,S03,SKU011,Frozen,13,28,23,11.51,0,Hot,0
2024-05-26,S03,SKU005,Household,10,40,0,7.59,0,Sunny,0
2024-05-26,S04,SKU005,Dairy,7,42,0,7.46,1,Cloudy,0
2024-05-26,S04,SKU014,Frozen,7,8,23,5.52,0,Cold,0
2024-05-26,S04,SKU004,Dairy,3,24,44,14.2,0,Sunny,0
2024-05-26,S04,SKU016,Snacks,11,20,45,14.52,0,Cold,0
2024-05-26,S04,SKU001,Dairy,3,18,18,11.94,1,Rainy,0
2024-05-26,S04,SKU003,Frozen,2,39,0,18.16,0,Cold,0
2024-05-26,S05,SKU015,Dairy,9,48,0,5.85,1,Rainy,0
2024-05-26,S05,SKU006,Snacks,7,21,10,17.4,0,Cold,0
2024-05-26,S05,SKU005,Dairy,6,15,15,12,0,Sunny,1
2024-05-26,S05,SKU012,Frozen,9,20,37,19.98,1,Rainy,0
2024-05-26,S05,SKU014,Dairy,8,17,32,8.9,0,Cloudy,0
2024-05-26,S05,SKU001,Snacks,2,12,14,3.08,0,Cloudy,0
2024-05-27,S01,SKU016,Frozen,5,43,0,11.06,1,Rainy,0
2024-05-27,S01,SKU009,Snacks,8,47,0,0.87,0,Hot,0
2024-05-27,S01,SKU004,Dairy,0,41,0,15.55,0,Hot,0
2024-05-27,S01,SKU014,Frozen,16,39,0,5.75,1,Cold,0
2024-05-27,S01,SKU020,Household,10,38,0,10.4,0,Cold,0
2024-05-27,S01,SKU019,Frozen,9,20,49,17.29,0,Cloudy,0
2024-05-27,S02,SKU005,Dairy,13,27,39,16.06,1,Cloudy,0
2024-05-27,S02,SKU004,Household,7,23,21,15.04,0,Cold,0
2024-05-27,S02,SKU019,Beverages,11,26,46,2.57,0,Hot,0
2024-05-27,S02,SKU001,Snacks,3,13,42,9.76,0,Cloudy,0
2024-05-27,S02,SKU020,Beverages,10,35,0,12.88,0,Cloudy,0
2024-05-27,S02,SKU003,Dairy,3,42,0,1,0,Cloudy,0
2024-05-27,S03,SKU014,Frozen,10,36,0,9.98,0,Cloudy,0
2024-05-27,S03,SKU001,Beverages,0,19,19,10.9,0,Rainy,0
2024-05-27,S03,SKU020,Frozen,7,20,29,3.72,0,Cloudy,0
2024-05-27,S03,SKU016,Snacks,13,35,0,4.1,0,Sunny,0
2024-05-27,S03,SKU010,Household,16,26,18,4.71,1,Cloudy,0
2024-05-27,S03,SKU005,Snacks,6,25,49,14.21,0,Rainy,0
2024-05-27,S04,SKU017,Dairy,4,21,37,2.73,0,Hot,0
2024-05-27,S04,SKU006,Snacks,8,48,0,14.45,0,Cold,0
2024-05-27,S04,SKU008,Frozen,11,41,0,5.15,0,Cloudy,0
2024-05-27,S04,SKU009,Snacks,1,44,0,8.48,0,Hot,0
2024-05-27,S04,SKU004,Frozen,17,29,30,7.81,1,Cloudy,0
2024-05-27,S04,SKU014,Beverages,7,25,42,18.12,0,Hot,0
2024-05-27,S05,SKU017,Snacks,18,30,29,17.94,0,Cloudy,0
2024-05-27,S05,SKU006,Frozen,17,35,0,4.49,1,Cloudy,0
2024-05-27,S05,SKU007,Beverages,8,45,0,6.26,0,Rainy,0
2024-05-27,S05,SKU005,Dairy,12,29,22,11.52,1,Cold,0
2024-05-27,S05,SKU008,Snacks,5,35,0,18.98,0,Hot,0
2024-05-27,S05,SKU002,Snacks,11,49,0,19.85,0,Sunny,0
2024-05-28,S01,SKU014,Frozen,5,19,12,1.03,0,Cloudy,0
2024-05-28,S01,SKU001,Household,8,42,0,5.71,0,Hot,0
2024-05-28,S01,SKU007,Dairy,7,16,23,2.44,1,Rainy,0
2024-05-28,S01,SKU003,Snacks,3,28,47,17.95,0,Sunny,0
2024-05-28,S01,SKU002,Snacks,9,22,28,19.6,0,Cloudy,0
2024-05-28,S01,SKU018,Dairy,8,22,43,2.48,0,Sunny,0
2024-05-28,S02,SKU014,Beverages,16,46,0,18.77,0,Sunny,0
2024-05-28,S02,SKU016,Dairy,7,36,0,17.81,1,Rainy,0
2024-05-28,S02,SKU002,Beverages,16,20,40,5.31,0,Sunny,0
2024-05-28,S02,SKU017,Dairy,14,49,0,3.51,0,Cloudy,0
2024-05-28,S02,SKU020,Dairy,11,34,0,9.64,0,Rainy,0
2024-05-28,S02,SKU011,Dairy,9,17,42,9.05,0,Sunny,0
2024-05-28,S03,SKU012,Beverages,6,16,36,2.61,0,Hot,0
2024-05-28,S03,SKU014,Beverages,8,29,20,0.64,0,Sunny,0
2024-05-28,S03,SKU008,Beverages,13,25,17,16.93,0,Hot,0
2024-05-28,S03,SKU011,Dairy,7,49,0,14.93,0,Cold,0
2024-05-28,S03,SKU002,Snacks,14,29,43,3.31,1,Rainy,0
2024-05-28,S03,SKU003,Dairy,0,16,31,4.58,0,Sunny,0
2024-05-28,S04,SKU016,Frozen,5,42,0,10.16,0,Hot,0
2024-05-28,S04,SKU009,Dairy,9,43,0,9.78,0,Cold,0
2024-05-28,S04,SKU004,Dairy,14,48,0,1.59,0,Sunny,0
2024-05-28,S04,SKU014,Dairy,5,37,0,8.34,0,Cloudy,0
2024-05-28,S04,SKU006,Beverages,4,20,26,12.72,0,Hot,0
2024-05-28,S04,SKU005,Beverages,0,14,16,6.45,0,Rainy,0
2024-05-28,S05,SKU001,Dairy,3,30,25,10.22,0,Rainy,0
2024-05-28,S05,SKU018,Household,10,23,15,17.24,0,Sunny,0
2024-05-28,S05,SKU005,Household,8,18,37,17.01,0,Rainy,0
2024-05-28,S05,SKU011,Household,17,48,0,18.14,1,Cloudy,0
2024-05-28,S05,SKU012,Dairy,12,44,0,14.78,0,Cloudy,0
2024-05-28,S05,SKU016,Snacks,10,26,32,9.89,0,Cloudy,0
2024-05-29,S01,SKU009,Household,8,38,0,7.86,0,Rainy,0
2024-05-29,S01,SKU007,Beverages,14,29,40,2.49,0,Cold,0
2024-05-29,S01,SKU013,Beverages,0,42,0,14.45,0,Rainy,0
2024-05-29,S01,SKU003,Household,11,43,0,1.92,0,Cloudy,0
2024-05-29,S01,SKU004,Snacks,10,23,32,7.12,0,Cloudy,0
2024-05-29,S01,SKU017,Snacks,6,41,0,7.85,1,Cloudy,0
2024-05-29,S02,SKU015,Frozen,12,41,0,19.15,0,Sunny,0
2024-05-29,S02,SKU004,Snacks,3,47,0,15.53,0,Sunny,0
2024-05-29,S02,SKU003,Household,5,24,40,13.38,0,Cold,0
2024-05-29,S02,SKU011,Snacks,8,24,21,7.74,0,Rainy,0
2024-05-29,S02,SKU010,Beverages,13,31,0,6.85,0,Cloudy,0
2024-05-29,S02,SKU012,Snacks,11,40,0,3.56,0,Sunny,0
2024-05-29,S03,SKU007,Dairy,16,34,0,15.3,0,Hot,0
2024-05-29,S03,SKU014,Frozen,7,39,0,8.83,0,Rainy,0
2024-05-29,S03,SKU018,Beverages,2,45,0,5.22,0,Rainy,0
2024-05-29,S03,SKU009,Frozen,8,13,36,16.15,1,Rainy,0
2024-05-29,S03,SKU012,Beverages,7,47,0,5.96,0,Hot,0
2024-05-29,S03,SKU015,Frozen,13,43,0,6.13,0,Rainy,0
2024-05-29,S04,SKU014,Dairy,9,46,0,12.97,0,Hot,0
2024-05-29,S04,SKU017,Snacks,8,26,45,9.07,0,Cold,0
2024-05-29,S04,SKU019,Dairy,2,42,0,16.42,0,Cold,0
2024-05-29,S04,SKU001,Beverages,3,21,18,5.26,0,Sunny,0
2024-05-29,S04,SKU006,Household,3,37,0,1.4,0,Cold,0
2024-05-29,S04,SKU010,Beverages,9,29,46,18.76,0,Sunny,0
2024-05-29,S05,SKU007,Frozen,5,17,12,16.37,1,Cloudy,0
2024-05-29,S05,SKU013,Household,2,23,16,4.2,0,Sunny,0
2024-05-29,S05,SKU016,Frozen,4,23,48,13.18,0,Cold,0
2024-05-29,S05,SKU017,Household,5,34,0,2.52,0,Hot,0
2024-05-29,S05,SKU003,Frozen,0,5,32,19.53,0,Hot,0
2024-05-29,S05,SKU018,Frozen,7,47,0,6.94,0,Rainy,0
2024-05-30,S01,SKU020,Household,4,33,0,7.5,0,Cloudy,0
2024-05-30,S01,SKU009,Snacks,2,13,47,1.53,0,Hot,0
2024-05-30,S01,SKU007,Household,8,19,22,2.5,0,Cloudy,0
2024-05-30,S01,SKU006,Beverages,7,23,10,6.86,0,Cold,0
2024-05-30,S01,SKU001,Household,12,29,16,2.05,0,Cloudy,0
2024-05-30,S01,SKU003,Frozen,6,25,42,13.97,0,Hot,0
2024-05-30,S02,SKU017,Dairy,14,26,36,14.01,0,Rainy,0
2024-05-30,S02,SKU020,Household,4,22,18,15.58,0,Cold,0
2024-05-30,S02,SKU009,Beverages,2,14,47,14.88,0,Cold,0
2024-05-30,S02,SKU010,Snacks,5,23,10,11.34,0,Hot,0
2024-05-30,S02,SKU008,Snacks,11,27,40,0.5,0,Rainy,0
2024-05-30,S02,SKU005,Beverages,5,30,12,15.75,0,Cloudy,0
2024-05-30,S03,SKU018,Dairy,8,30,42,12.84,0,Cold,0
2024-05-30,S03,SKU008,Snacks,4,23,36,12.78,0,Cold,0
2024-05-30,S03,SKU010,Dairy,9,28,31,19.86,1,Hot,0
2024-05-30,S03,SKU002,Beverages,6,12,28,11.05,0,Rainy,0
2024-05-30,S03,SKU005,Snacks,11,39,0,19.07,0,Cold,0
2024-05-30,S03,SKU015,Snacks,5,31,0,17.86,0,Hot,0
2024-05-30,S04,SKU018,Beverages,0,17,44,17.94,0,Hot,0
2024-05-30,S04,SKU004,Household,15,40,0,10.42,0,Cloudy,0
2024-05-30,S04,SKU001,Dairy,7,30,35,19.33,0,Rainy,0
2024-05-30,S04,SKU012,Snacks,2,23,18,6.5,0,Sunny,0
2024-05-30,S04,SKU017,Frozen,4,22,43,5.45,0,Cold,0
2024-05-30,S04,SKU006,Household,6,26,25,13.21,0,Hot,0
2024-05-30,S05,SKU010,Dairy,4,31,0,8.19,0,Sunny,0
2024-05-30,S05,SKU011,Snacks,6,22,12,14.74,1,Hot,0
2024-05-30,S05,SKU002,Dairy,4,18,18,10.1,0,Cold,0
2024-05-30,S05,SKU001,Beverages,11,37,0,0.74,0,Cold,0
2024-05-30,S05,SKU012,Household,6,47,0,4.41,0,Cold,0
2024-05-30,S05,SKU004,Household,6,37,0,9.43,0,Hot,0
2024-05-31,S01,SKU004,Dairy,8,32,0,4.75,0,Hot,0
2024-05-31,S01,SKU013,Dairy,10,14,43,7.13,0,Rainy,0
2024-05-31,S01,SKU009,Snacks,6,23,29,10.31,0,Hot,0
2024-05-31,S01,SKU007,Household,8,24,21,8.64,0,Cloudy,0
2024-05-31,S01,SKU015,Frozen,9,35,0,16.53,0,Cloudy,0
2024-05-31,S01,SKU020,Snacks,9,31,0,16.26,0,Hot,0
2024-05-31,S02,SKU015,Frozen,3,49,0,12.38,0,Cloudy,0
2024-05-31,S02,SKU008,Beverages,7,37,0,1.93,0,Cloudy,0
2024-05-31,S02,SKU014,Frozen,4,29,23,10.97,0,Sunny,0
2024-05-31,S02,SKU012,Snacks,10,29,38,5.98,0,Cloudy,0
2024-05-31,S02,SKU005,Frozen,10,42,0,8.48,0,Cloudy,0
2024-05-31,S02,SKU020,Snacks,8,39,0,19.79,0,Cold,0
2024-05-31,S03,SKU006,Dairy,14,47,0,14.23,0,Hot,0
2024-05-31,S03,SKU007,Snacks,14,40,0,6.99,0,Sunny,0
2024-05-31,S03,SKU016,Snacks,6,12,27,5.38,0,Cloudy,0
2024-05-31,S03,SKU020,Frozen,8,49,0,7.1,0,Sunny,0
2024-05-31,S03,SKU010,Household,8,15,27,14.98,0,Hot,0
2024-05-31,S03,SKU001,Snacks,11,39,0,1.85,0,Cold,0
2024-05-31,S04,SKU003,Frozen,10,25,32,10.89,0,Rainy,0
2024-05-31,S04,SKU005,Beverages,13,24,13,14.02,1,Hot,0
2024-05-31,S04,SKU020,Household,6,20,37,4.44,0,Cold,0
2024-05-31,S04,SKU014,Snacks,8,20,42,13.29,0,Sunny,0
2024-05-31,S04,SKU008,Beverages,9,48,0,6.43,0,Rainy,0
2024-05-31,S04,SKU016,Household,11,42,0,3.78,0,Sunny,0
2024-05-31,S05,SKU004,Beverages,11,24,23,12.11,0,Cold,0
2024-05-31,S05,SKU013,Beverages,8,26,38,8.08,0,Rainy,0
2024-05-31,S05,SKU019,Snacks,7,9,20,9.65,0,Sunny,0
2024-05-31,S05,SKU001,Snacks,10,41,0,9.02,0,Rainy,0
2024-05-31,S05,SKU020,Beverages,2,37,0,1.41,0,Cold,0
2024-05-31,S05,SKU014,Dairy,8,11,39,2.22,0,Rainy,0
2024-06-01,S01,SKU005,Beverages,12,42,0,5.45,0,Rainy,0
2024-06-01,S01,SKU001,Frozen,9,28,49,15.84,0,Cloudy,0
2024-06-01,S01,SKU019,Frozen,14,23,25,11.37,0,Rainy,0
2024-06-01,S01,SKU004,Dairy,13,22,18,1.9,0,Rainy,0
2024-06-01,S01,SKU011,Snacks,6,11,14,15.74,1,Sunny,0
2024-06-01,S01,SKU014,Household,10,23,36,15.3,0,Sunny,0
2024-06-01,S02,SKU018,Dairy,2,26,32,11.37,0,Hot,0
2024-06-01,S02,SKU004,Frozen,5,25,35,14.41,0,Sunny,0
2024-06-01,S02,SKU001,Snacks,2,36,0,6.68,0,Sunny,1
2024-06-01,S02,SKU002,Frozen,12,23,13,17.22,0,Cloudy,0
2024-06-01,S02,SKU019,Dairy,6,41,0,5.61,0,Cold,0
2024-06-01,S02,SKU009,Snacks,7,16,38,9.31,0,Rainy,0
2024-06-01,S03,SKU013,Beverages,10,23,12,9.33,0,Sunny,0
2024-06-01,S03,SKU004,Dairy,10,28,42,1.37,0,Cold,0
2024-06-01,S03,SKU016,Household,5,10,24,11.72,0,Sunny,0
2024-06-01,S03,SKU006,Dairy,6,17,20,18.98,0,Cold,0
2024-06-01,S03,SKU019,Beverages,8,11,15,0.67,0,Sunny,0
2024-06-01,S03,SKU018,Household,13,32,0,10.09,0,Rainy,0
2024-06-01,S04,SKU014,Dairy,8,15,20,1.31,0,Sunny,0
2024-06-01,S04,SKU017,Dairy,5,16,35,1.31,0,Rainy,0
2024-06-01,S04,SKU011,Beverages,12,19,37,10.18,0,Sunny,0
2024-06-01,S04,SKU006,Frozen,9,16,26,3.39,0,Sunny,0
2024-06-01,S04,SKU020,Dairy,8,35,0,10.08,0,Rainy,0
2024-06-01,S04,SKU003,Beverages,6,22,30,5.42,0,Cold,0
2024-06-01,S05,SKU005,Frozen,5,17,42,14.04,0,Hot,0
2024-06-01,S05,SKU020,Beverages,7,26,32,3.31,0,Cold,0
2024-06-01,S05,SKU011,Dairy,3,34,0,3.3,0,Cloudy,0
2024-06-01,S05,SKU019,Dairy,10,42,0,12.86,0,Rainy,0
2024-06-01,S05,SKU013,Snacks,4,29,34,1.89,0,Hot,0
2024-06-01,S05,SKU008,Dairy,8,19,14,10.26,0,Hot,0
2024-06-02,S01,SKU014,Snacks,10,29,32,10.31,0,Cloudy,0
2024-06-02,S01,SKU016,Household,9,22,13,2.66,0,Cloudy,0
2024-06-02,S01,SKU020,Household,12,25,36,0.79,0,Rainy,0
2024-06-02,S01,SKU011,Household,11,24,45,6.11,0,Cold,0
2024-06-02,S01,SKU005,Frozen,11,24,42,7.22,1,Rainy,0
2024-06-02,S01,SKU013,Frozen,8,12,23,8.71,0,Cloudy,0
2024-06-02,S02,SKU008,Beverages,8,14,46,14.2,0,Hot,0
2024-06-02,S02,SKU003,Frozen,9,23,22,6.9,0,Hot,0
2024-06-02,S02,SKU020,Beverages,7,39,0,14.3,0,Rainy,0
2024-06-02,S02,SKU012,Dairy,11,46,0,18.51,0,Cloudy,0
2024-06-02,S02,SKU001,Snacks,6,37,0,19.04,0,Cold,0
2024-06-02,S02,SKU004,Snacks,7,47,0,15.27,0,Cloudy,0
2024-06-02,S03,SKU018,Snacks,14,29,46,8.6,1,Sunny,0
2024-06-02,S03,SKU014,Snacks,6,44,0,0.95,0,Hot,0
2024-06-02,S03,SKU008,Beverages,3,9,33,9.67,0,Cold,0
2024-06-02,S03,SKU007,Frozen,4,29,40,9.81,0,Cold,0
2024-06-02,S03,SKU020,Beverages,5,23,11,13.16,0,Rainy,0
2024-06-02,S03,SKU001,Beverages,9,13,19,7.52,1,Cloudy,0
2024-06-02,S04,SKU020,Beverages,10,18,46,19.69,0,Hot,0
2024-06-02,S04,SKU006,Beverages,15,38,0,4.72,1,Cold,0
2024-06-02,S04,SKU001,Frozen,12,31,0,11.03,0,Cloudy,0
2024-06-02,S04,SKU005,Snacks,5,14,40,10.83,0,Cold,0
2024-06-02,S04,SKU012,Snacks,7,41,0,6.94,0,Cloudy,0
2024-06-02,S04,SKU003,Dairy,13,15,34,10.38,1,Hot,0
2024-06-02,S05,SKU011,Beverages,4,29,23,12.39,0,Cold,0
2024-06-02,S05,SKU015,Beverages,10,16,23,15.1,0,Hot,0
2024-06-02,S05,SKU001,Snacks,12,31,0,11.93,0,Rainy,0
2024-06-02,S05,SKU010,Beverages,5,27,36,19.42,0,Hot,0
2024-06-02,S05,SKU004,Frozen,5,29,32,16.86,0,Cold,0
2024-06-02,S05,SKU003,Frozen,7,47,0,1.33,0,Cloudy,0
2024-06-03,S01,SKU009,Snacks,2,37,0,2.3,0,Sunny,0
2024-06-03,S01,SKU019,Dairy,8,25,25,7.26,0,Hot,0
2024-06-03,S01,SKU017,Beverages,5,38,0,7.86,0,Cold,0
2024-06-03,S01,SKU010,Household,7,26,41,10.96,0,Cold,0
2024-06-03,S01,SKU008,Frozen,8,25,32,10.37,0,Cloudy,0
2024-06-03,S01,SKU007,Snacks,10,19,35,10.1,0,Cloudy,0
2024-06-03,S02,SKU007,Household,9,29,48,4.84,0,Rainy,0
2024-06-03,S02,SKU013,Household,12,41,0,19.69,1,Sunny,0
2024-06-03,S02,SKU002,Beverages,13,27,31,3.77,1,Cloudy,0
2024-06-03,S02,SKU008,Frozen,7,20,16,15.1,0,Rainy,0
2024-06-03,S02,SKU019,Frozen,11,30,36,9.48,0,Sunny,0
2024-06-03,S02,SKU003,Dairy,7,25,20,12.21,0,Hot,0
2024-06-03,S03,SKU013,Frozen,2,19,27,18.29,0,Cloudy,0
2024-06-03,S03,SKU020,Snacks,6,40,0,6.44,0,Cold,0
2024-06-03,S03,SKU006,Dairy,3,47,0,11.66,0,Cloudy,0
2024-06-03,S03,SKU002,Beverages,11,31,0,4.35,1,Cold,0
2024-06-03,S03,SKU012,Beverages,19,31,0,6.25,1,Cloudy,0
2024-06-03,S03,SKU011,Beverages,6,44,0,14.31,0,Rainy,0
2024-06-03,S04,SKU012,Household,3,45,0,4.57,0,Rainy,0
2024-06-03,S04,SKU011,Beverages,4,44,0,13.73,0,Sunny,0
2024-06-03,S04,SKU001,Beverages,4,45,0,1.93,1,Rainy,0
2024-06-03,S04,SKU008,Snacks,8,22,28,14.19,0,Cloudy,0
2024-06-03,S04,SKU010,Household,4,21,44,12.74,0,Rainy,0
2024-06-03,S04,SKU003,Beverages,4,44,0,7.15,0,Rainy,0
2024-06-03,S05,SKU010,Dairy,8,22,30,18.46,0,Hot,0
2024-06-03,S05,SKU007,Beverages,10,24,36,16.39,0,Cloudy,0
2024-06-03,S05,SKU018,Household,1,41,0,1.52,0,Rainy,0
2024-06-03,S05,SKU019,Household,11,29,32,12.43,1,Hot,0
2024-06-03,S05,SKU002,Beverages,8,21,31,18.55,0,Rainy,0
2024-06-03,S05,SKU004,Household,7,24,48,7.52,1,Sunny,0
2024-06-04,S01,SKU016,Beverages,13,39,0,16.43,0,Sunny,0
2024-06-04,S01,SKU002,Dairy,5,24,41,4.56,0,Sunny,0
2024-06-04,S01,SKU019,Dairy,9,21,23,13.79,0,Cloudy,0
2024-06-04,S01,SKU011,Frozen,9,36,0,4.65,0,Cold,0
2024-06-04,S01,SKU003,Household,5,47,0,13.39,0,Cloudy,0
2024-06-04,S01,SKU005,Snacks,10,23,42,18.89,0,Hot,0
2024-06-04,S02,SKU011,Frozen,5,16,31,14.5,0,Cold,0
2024-06-04,S02,SKU013,Household,12,21,47,14,0,Cold,0
2024-06-04,S02,SKU012,Beverages,12,30,46,14.95,0,Hot,0
2024-06-04,S02,SKU005,Household,3,34,0,12.09,0,Rainy,0
2024-06-04,S02,SKU004,Snacks,6,34,0,15.23,0,Hot,0
2024-06-04,S02,SKU006,Beverages,4,21,22,15.75,0,Rainy,0
2024-06-04,S03,SKU019,Snacks,3,35,0,12.9,0,Sunny,0
2024-06-04,S03,SKU013,Frozen,1,45,0,9.33,0,Sunny,0
2024-06-04,S03,SKU016,Beverages,16,27,19,18.02,0,Cloudy,0
2024-06-04,S03,SKU002,Beverages,14,30,39,12.27,0,Sunny,0
2024-06-04,S03,SKU010,Snacks,10,33,0,8.58,0,Sunny,0
2024-06-04,S03,SKU003,Snacks,3,11,40,3.95,0,Rainy,0
2024-06-04,S04,SKU005,Snacks,12,29,29,11.25,0,Sunny,0
2024-06-04,S04,SKU006,Dairy,11,17,43,9.81,0,Sunny,0
2024-06-04,S04,SKU017,Dairy,6,15,42,1,0,Rainy,0
2024-06-04,S04,SKU018,Dairy,8,18,30,3.2,0,Hot,0
2024-06-04,S04,SKU011,Household,8,28,36,9.09,0,Cold,0
2024-06-04,S04,SKU008,Frozen,11,29,23,1.45,0,Sunny,0
2024-06-04,S05,SKU002,Household,5,10,21,7.88,0,Rainy,0
2024-06-04,S05,SKU013,Frozen,3,19,26,17.12,0,Hot,0
2024-06-04,S05,SKU008,Beverages,16,34,0,12.57,1,Sunny,0
2024-06-04,S05,SKU007,Beverages,3,22,26,9.82,0,Cold,0
2024-06-04,S05,SKU003,Snacks,7,49,0,19.53,0,Cloudy,0
2024-06-04,S05,SKU016,Dairy,2,17,44,17.71,0,Hot,0
2024-06-05,S01,SKU018,Snacks,10,28,27,8.6,0,Cloudy,0
2024-06-05,S01,SKU003,Dairy,1,49,0,19.78,0,Hot,0
2024-06-05,S01,SKU016,Snacks,24,30,35,3.97,1,Rainy,0
2024-06-05,S01,SKU004,Beverages,3,17,46,2.25,0,Hot,0
2024-06-05,S01,SKU015,Dairy,10,22,27,1.8,0,Rainy,0
2024-06-05,S01,SKU006,Household,10,13,36,12.38,0,Cloudy,0
2024-06-05,S02,SKU012,Frozen,10,28,36,10.23,0,Hot,0
2024-06-05,S02,SKU020,Dairy,8,28,24,14.47,0,Cloudy,0
2024-06-05,S02,SKU003,Frozen,4,23,15,5.01,0,Hot,0
2024-06-05,S02,SKU018,Dairy,7,22,10,6.08,0,Sunny,0
2024-06-05,S02,SKU006,Frozen,12,35,0,2.74,1,Cloudy,0
2024-06-05,S02,SKU019,Snacks,7,44,0,15.41,1,Cold,0
2024-06-05,S03,SKU004,Dairy,1,42,0,9.57,0,Hot,0
2024-06-05,S03,SKU019,Frozen,10,20,15,7.23,0,Sunny,0
2024-06-05,S03,SKU016,Frozen,8,25,12,10.98,0,Sunny,0
2024-06-05,S03,SKU002,Household,4,43,0,8.07,0,Sunny,0
2024-06-05,S03,SKU012,Snacks,4,39,0,13.06,0,Hot,0
2024-06-05,S03,SKU014,Frozen,7,9,12,4.84,1,Cold,0
2024-06-05,S04,SKU012,Frozen,9,14,41,7.12,0,Sunny,0
2024-06-05,S04,SKU017,Household,12,28,33,16.29,0,Cold,0
2024-06-05,S04,SKU011,Frozen,2,46,0,4.51,0,Rainy,0
2024-06-05,S04,SKU020,Dairy,7,45,0,9.29,1,Sunny,0
2024-06-05,S04,SKU003,Beverages,14,34,0,7.73,0,Sunny,0
2024-06-05,S04,SKU018,Household,10,25,41,13.07,0,Cold,0
2024-06-05,S05,SKU002,Beverages,10,28,21,4.34,0,Hot,0
2024-06-05,S05,SKU008,Dairy,7,22,15,17.72,1,Sunny,0
2024-06-05,S05,SKU018,Frozen,4,40,0,18.74,0,Rainy,0
2024-06-05,S05,SKU001,Snacks,19,42,0,19.22,1,Cold,0
2024-06-05,S05,SKU005,Household,12,41,0,14.96,0,Cloudy,0
2024-06-05,S05,SKU014,Frozen,15,32,0,1.38,0,Cold,0
2024-06-06,S01,SKU003,Frozen,15,41,0,14.59,1,Sunny,0
2024-06-06,S01,SKU008,Frozen,3,18,44,17.97,0,Cloudy,0
2024-06-06,S01,SKU013,Household,11,25,28,2.38,0,Hot,0
2024-06-06,S01,SKU015,Frozen,11,33,0,10.16,0,Rainy,0
2024-06-06,S01,SKU020,Beverages,3,24,36,12.86,0,Sunny,0
2024-06-06,S01,SKU006,Beverages,15,49,0,7.56,1,Cold,0
2024-06-06,S02,SKU006,Dairy,15,24,37,8.09,0,Sunny,0
2024-06-06,S02,SKU004,Beverages,5,45,0,7.95,0,Cold,0
2024-06-06,S02,SKU013,Dairy,6,44,0,19.71,0,Sunny,0
2024-06-06,S02,SKU014,Dairy,9,12,37,1.82,0,Sunny,0
2024-06-06,S02,SKU007,Household,6,13,40,4.38,0,Rainy,0
2024-06-06,S02,SKU016,Frozen,10,24,12,9.51,0,Cloudy,0
2024-06-06,S03,SKU007,Household,12,31,0,3.58,0,Hot,0
2024-06-06,S03,SKU016,Snacks,7,25,47,6.7,0,Rainy,0
2024-06-06,S03,SKU004,Frozen,1,34,0,17.4,0,Cloudy,0
2024-06-06,S03,SKU009,Snacks,2,42,0,7.54,0,Cold,0
2024-06-06,S03,SKU015,Snacks,15,27,49,5.92,1,Hot,0
2024-06-06,S03,SKU001,Dairy,7,35,0,6.13,0,Hot,0
2024-06-06,S04,SKU019,Frozen,7,21,37,12.52,0,Cloudy,0
2024-06-06,S04,SKU002,Frozen,10,46,0,2.71,0,Sunny,0
2024-06-06,S04,SKU013,Snacks,6,36,0,4.62,0,Cloudy,0
2024-06-06,S04,SKU020,Beverages,3,37,0,13.48,0,Sunny,0
